MovieID,Title,Genre,ReleaseDate,Rating,Votes,Revenue (Million USD)
1474,Movie 1474,Romance,1986-09-15,7.2,356304,1893.7
1475,Movie 1475,"Comedy, Drama, Family",2020-09-08,7.2,159263,2787.2
1476,Movie 1476,"Sci-Fi, Adventure",2017-12-10,7.3,1791430,2806.2
1477,Movie 1477,"Family, Romance, Action",2017-03-04,8.6,1274344,576.1
1478,Movie 1478,"Drama, Comedy, Adventure",2013-10-21,8.7,1484792,1748.2
1479,Movie 1479,"Sci-Fi, Animation, Drama",1990-01-26,6.8,1007829,319.4
1480,Movie 1480,"Comedy, Family, Drama",2010-01-11,6.3,318897,454.1
1481,Movie 1481,"Adventure, Animation",2000-05-17,8.7,1109874,1702.4
1482,Movie 1482,"Adventure, Animation",2002-05-27,7.8,2325856,280.7
1483,Movie 1483,"Romance, Comedy, Thriller",1997-12-05,8.9,2450848,1352.9
1484,Movie 1484,"Sci-Fi, Drama, Family",2007-11-12,6.6,1633803,2573.3
1485,Movie 1485,"Thriller, Adventure, Drama",2019-09-07,7.3,850803,2802.9
1486,Movie 1486,Romance,2008-06-17,6.7,1401872,1018.9
1487,Movie 1487,"Sci-Fi, Action",2018-05-02,8.3,2107959,1225.0
1488,Movie 1488,"Sci-Fi, Family, Thriller",1983-10-27,6.1,2074717,2991.8
1489,Movie 1489,"Animation, Family, Drama",2010-12-28,8.3,2388359,2431.9
1490,Movie 1490,Thriller,1981-10-23,6.5,842004,2619.2
1491,Movie 1491,Drama,2006-02-02,7.6,361411,977.0
1492,Movie 1492,"Sci-Fi, Romance, Thriller",2019-12-01,7.2,1427414,2698.3
1493,Movie 1493,Thriller,2013-01-22,7.4,357880,241.6
1494,Movie 1494,"Comedy, Sci-Fi, Action",1991-08-02,7.0,933338,2081.7
1495,Movie 1495,"Comedy, Action",1999-05-18,7.2,1532155,1425.4
1496,Movie 1496,"Drama, Animation, Action",1987-02-06,8.6,878709,986.6
1497,Movie 1497,"Action, Comedy, Adventure",1980-04-21,7.3,440891,2637.7
1498,Movie 1498,Sci-Fi,2023-11-28,6.7,656730,965.9
1499,Movie 1499,"Sci-Fi, Comedy",1997-03-19,7.1,1047746,2514.1
1500,Movie 1500,"Romance, Comedy",1998-05-23,7.5,487604,1495.2
1501,Movie 1501,"Thriller, Family, Adventure",2021-09-15,8.9,815022,158.4
1502,Movie 1502,"Adventure, Comedy, Sci-Fi",2016-04-23,7.5,1310849,662.0
1503,Movie 1503,"Family, Sci-Fi, Action",2012-04-09,6.8,1194067,142.8
1504,Movie 1504,Family,2022-11-06,7.7,2059775,1781.1
1505,Movie 1505,"Adventure, Action",2000-12-04,8.2,133127,518.3
1506,Movie 1506,"Thriller, Family",2021-02-06,9.2,1384613,530.1
1507,Movie 1507,"Comedy, Action, Romance",2019-08-19,8.0,1924390,2206.3
1508,Movie 1508,"Romance, Sci-Fi",2003-10-11,7.7,1782558,935.5
1509,Movie 1509,Family,1986-07-14,8.7,1780867,1799.6
1510,Movie 1510,Family,1990-05-20,9.4,2298173,635.5
1511,Movie 1511,"Comedy, Family, Thriller",2001-01-03,7.1,693330,2414.4
1512,Movie 1512,"Adventure, Comedy",2009-01-22,6.5,821707,938.8
1513,Movie 1513,Comedy,1995-04-14,6.3,1126482,504.7
1514,Movie 1514,"Thriller, Action, Romance",1990-06-04,7.6,1752754,2111.4
1515,Movie 1515,"Adventure, Animation",1995-02-13,6.4,660049,1229.7
1516,Movie 1516,"Sci-Fi, Adventure",2018-07-18,6.3,2148117,2026.1
1517,Movie 1517,"Action, Romance, Sci-Fi",1991-04-12,7.3,2203258,2478.6
1518,Movie 1518,"Adventure, Drama, Thriller",1994-03-16,6.7,985972,940.7
1519,Movie 1519,Thriller,2004-11-06,7.5,1295226,967.7
1520,Movie 1520,"Animation, Action, Comedy",2006-03-06,7.4,2269917,2511.0
1521,Movie 1521,"Drama, Thriller",2023-12-04,8.3,1796485,2420.5
1522,Movie 1522,Comedy,2000-03-19,7.8,2007116,84.2
1523,Movie 1523,"Adventure, Family, Animation",1983-05-14,6.9,586364,1830.7
1524,Movie 1524,"Family, Thriller",2010-12-11,9.0,1630341,379.4
1525,Movie 1525,Adventure,2014-07-28,8.4,730769,70.5
1526,Movie 1526,"Sci-Fi, Romance, Family",2019-12-28,7.6,303606,1421.1
1527,Movie 1527,Drama,2011-08-12,6.2,1648941,794.4
1528,Movie 1528,"Sci-Fi, Action",2014-05-06,7.0,1849277,101.7
1529,Movie 1529,"Sci-Fi, Action",2018-02-12,8.6,2328301,2229.1
1530,Movie 1530,Comedy,1985-09-04,6.4,706682,1917.1
1531,Movie 1531,"Sci-Fi, Thriller",2009-12-20,6.9,2295964,1728.8
1532,Movie 1532,Drama,2000-06-02,6.5,524139,1176.6
1533,Movie 1533,"Drama, Thriller, Animation",1999-07-13,6.1,1177340,2178.7
1534,Movie 1534,"Drama, Adventure, Action",1992-10-09,9.5,2256038,1640.5
1535,Movie 1535,Action,2003-10-16,6.8,1932682,860.6
1536,Movie 1536,"Comedy, Sci-Fi, Animation",2022-01-20,7.4,860261,2050.7
1537,Movie 1537,"Action, Adventure",1993-01-26,7.5,644282,860.6
1538,Movie 1538,"Thriller, Drama",1994-04-01,8.5,1027183,238.0
1539,Movie 1539,"Animation, Adventure",2020-10-11,7.9,2094823,2793.1
1540,Movie 1540,Thriller,2001-06-12,8.9,736605,1412.7
1541,Movie 1541,"Animation, Romance, Sci-Fi",1990-11-13,6.9,235335,1999.1
1542,Movie 1542,"Drama, Animation, Sci-Fi",2002-02-07,8.6,2321268,1139.1
1543,Movie 1543,"Thriller, Animation",2023-08-01,6.5,799334,1891.6
1544,Movie 1544,"Adventure, Family, Animation",1981-05-18,8.6,1084481,1157.1
1545,Movie 1545,"Comedy, Adventure, Sci-Fi",1987-02-13,6.8,564027,1733.7
1546,Movie 1546,Comedy,2005-09-14,7.2,1013320,1283.6
1547,Movie 1547,"Sci-Fi, Thriller, Adventure",2003-11-04,8.3,1432845,1531.8
1548,Movie 1548,"Adventure, Romance, Family",2005-08-25,7.6,1985154,513.1
1549,Movie 1549,Adventure,1998-01-18,8.9,2046247,1985.8
1550,Movie 1550,"Drama, Adventure, Sci-Fi",2021-07-14,7.4,221806,1875.7
1551,Movie 1551,Family,1985-10-19,8.6,195771,1008.8
1552,Movie 1552,Comedy,2016-11-16,8.4,1653133,117.0
1553,Movie 1553,"Adventure, Romance, Family",1990-08-12,8.5,1103761,566.9
1554,Movie 1554,"Romance, Thriller, Drama",1998-02-01,6.7,2034327,1404.6
1555,Movie 1555,"Animation, Romance, Adventure",1991-08-17,8.2,1489401,2622.7
1556,Movie 1556,Romance,2009-12-03,6.0,235570,2062.0
1557,Movie 1557,"Family, Animation",2004-02-26,7.5,1190641,2655.9
1558,Movie 1558,"Drama, Action, Romance",2010-12-02,7.0,1770997,2493.5
1559,Movie 1559,"Action, Thriller, Romance",2012-11-21,7.5,620332,355.7
1560,Movie 1560,"Drama, Comedy",2003-07-22,7.2,1119503,2396.9
1561,Movie 1561,Sci-Fi,1986-06-21,8.4,2022006,2702.6
1562,Movie 1562,"Romance, Sci-Fi",2001-05-23,7.6,1989014,2113.7
1563,Movie 1563,"Sci-Fi, Action, Adventure",1988-03-17,7.0,1027031,2646.5
1564,Movie 1564,"Thriller, Sci-Fi, Comedy",1990-10-21,7.1,1944916,2036.2
1565,Movie 1565,Comedy,1989-10-10,9.0,1179218,1928.4
1566,Movie 1566,Romance,2017-05-05,8.0,1188091,1124.3
1567,Movie 1567,"Family, Adventure, Romance",2019-03-12,8.3,2201745,977.2
1568,Movie 1568,"Adventure, Animation",2021-03-28,7.8,835627,1477.8
1569,Movie 1569,"Action, Drama",2001-04-10,6.7,729516,871.0
1570,Movie 1570,"Drama, Romance, Comedy",2011-08-19,9.2,151173,2527.9
1571,Movie 1571,"Romance, Family, Comedy",2022-01-13,8.2,1482086,1546.9
1572,Movie 1572,"Family, Drama",1983-08-19,7.8,1126313,805.4
1573,Movie 1573,"Comedy, Romance, Drama",2009-03-02,9.4,1214692,1678.3
1574,Movie 1574,Romance,1984-03-17,7.1,971291,721.4
1575,Movie 1575,"Animation, Family, Action",2014-01-11,8.8,406412,629.5
1576,Movie 1576,Animation,1985-08-07,6.3,1001749,1815.0
1577,Movie 1577,"Action, Adventure",1987-12-15,8.7,917045,1787.4
1578,Movie 1578,"Animation, Action, Comedy",2006-10-09,7.7,840428,1019.5
1579,Movie 1579,"Family, Sci-Fi",2021-05-09,9.0,1144473,1056.4
1580,Movie 1580,"Family, Sci-Fi, Thriller",2008-02-25,9.3,2145060,69.2
1581,Movie 1581,"Animation, Family, Drama",1991-02-25,7.5,1377756,329.0
1582,Movie 1582,"Thriller, Comedy",1992-02-25,6.8,1388491,1530.3
1583,Movie 1583,"Family, Animation",1986-11-10,9.2,982028,1734.5
1584,Movie 1584,Thriller,1990-04-25,7.4,820486,2564.5
1585,Movie 1585,"Comedy, Thriller, Sci-Fi",2010-11-20,8.8,1229874,724.7
1586,Movie 1586,"Animation, Sci-Fi",2003-03-10,7.2,1584504,2496.2
1587,Movie 1587,"Animation, Sci-Fi",2007-10-13,8.7,123792,2298.6
1588,Movie 1588,"Action, Adventure",2002-11-26,6.5,2016334,2312.8
1589,Movie 1589,Romance,1993-11-23,6.9,1666468,119.9
1590,Movie 1590,"Adventure, Thriller",2015-09-24,6.7,1001690,1871.8
1591,Movie 1591,"Sci-Fi, Drama",1984-04-06,7.1,2111935,2827.4
1592,Movie 1592,"Animation, Action, Adventure",2022-07-23,9.4,2142799,787.0
1593,Movie 1593,"Adventure, Action, Animation",1983-11-11,7.0,1649580,1342.5
1594,Movie 1594,"Drama, Animation",1988-12-03,7.1,1835508,2481.7
1595,Movie 1595,Sci-Fi,2016-04-18,6.3,1128555,1017.1
1596,Movie 1596,"Sci-Fi, Family, Thriller",1981-03-25,8.7,1416848,2873.7
1597,Movie 1597,"Animation, Romance",1991-06-15,6.8,1619192,1032.4
1598,Movie 1598,"Sci-Fi, Family, Animation",1981-03-04,8.2,1892355,1219.1
1599,Movie 1599,"Action, Family",2012-06-01,8.0,234570,2881.4
1600,Movie 1600,"Family, Animation",1998-10-11,8.2,416890,1717.7
1601,Movie 1601,"Drama, Comedy, Adventure",2012-02-19,9.2,900640,2268.1
1602,Movie 1602,"Adventure, Sci-Fi, Romance",2008-12-05,8.3,406292,585.9
1603,Movie 1603,"Thriller, Animation, Sci-Fi",2007-01-13,8.0,126650,1889.9
1604,Movie 1604,"Action, Family",1994-06-14,6.5,1034868,1773.9
1605,Movie 1605,"Family, Animation",2021-11-07,8.7,1587490,2685.1
1606,Movie 1606,"Comedy, Romance, Adventure",1989-04-10,6.6,209993,1623.6
1607,Movie 1607,Comedy,2014-06-03,7.1,1422616,2789.0
1608,Movie 1608,"Romance, Family, Comedy",1990-07-09,6.8,1011153,2328.4
1609,Movie 1609,Comedy,2008-02-27,9.3,206635,1359.7
1610,Movie 1610,"Romance, Adventure, Action",2008-08-13,6.7,1695953,1791.1
1611,Movie 1611,Drama,1991-09-19,8.5,610462,530.5
1612,Movie 1612,Drama,2011-12-20,7.3,1429089,1274.6
1613,Movie 1613,Drama,2012-06-16,6.9,569729,2837.4
1614,Movie 1614,Action,2004-07-13,9.4,519707,1096.3
1615,Movie 1615,"Drama, Adventure",2021-05-08,9.5,454215,1968.8
1616,Movie 1616,"Animation, Action",1997-12-21,9.1,290293,465.2
1617,Movie 1617,Comedy,2016-01-05,7.8,688126,2100.5
1618,Movie 1618,Action,2018-04-28,8.6,1329285,1146.5
1619,Movie 1619,"Comedy, Adventure",1991-03-17,9.4,861747,1127.0
1620,Movie 1620,Comedy,1981-08-07,7.1,1665247,2731.5
1621,Movie 1621,"Thriller, Action",1981-06-01,9.1,243540,2218.1
1622,Movie 1622,Adventure,1982-09-13,8.7,2302867,550.7
1623,Movie 1623,Action,2002-04-03,7.5,378190,381.6
1624,Movie 1624,"Animation, Adventure",2014-08-05,9.0,103026,968.7
1625,Movie 1625,"Sci-Fi, Comedy",2000-11-18,7.3,504323,1459.5
1626,Movie 1626,"Romance, Comedy, Drama",2012-03-26,9.3,1046032,1994.7
1627,Movie 1627,"Drama, Adventure, Comedy",2019-02-08,6.8,874380,2203.6
1628,Movie 1628,"Thriller, Animation",2022-10-17,7.8,1218729,2291.7
1629,Movie 1629,Thriller,2007-06-22,6.5,243551,2256.4
1630,Movie 1630,"Action, Romance",1991-01-05,8.2,1097528,527.6
1631,Movie 1631,"Action, Animation",2010-06-07,8.2,1801448,1383.7
1632,Movie 1632,Animation,2019-05-18,7.5,1271490,1983.6
1633,Movie 1633,"Thriller, Family, Drama",1996-06-26,9.1,2402256,1396.1
1634,Movie 1634,Thriller,2013-05-03,8.7,1888931,1944.8
1635,Movie 1635,"Comedy, Drama, Animation",2009-02-04,7.9,1340312,422.6
1636,Movie 1636,"Sci-Fi, Animation",2007-09-03,9.4,2216964,588.7
1637,Movie 1637,"Romance, Comedy, Adventure",2023-04-25,6.1,1584517,1600.4
1638,Movie 1638,Family,2013-01-26,7.9,2362647,729.7
1639,Movie 1639,"Comedy, Thriller, Drama",1986-11-06,8.2,1048992,2537.6
1640,Movie 1640,"Comedy, Adventure, Animation",1992-05-02,9.4,1781382,924.7
1641,Movie 1641,"Adventure, Animation, Romance",2000-03-24,9.3,101483,270.9
1642,Movie 1642,"Family, Sci-Fi, Drama",2019-10-03,6.2,1821239,463.9
1643,Movie 1643,"Comedy, Romance",2005-03-21,7.5,911058,783.3
1644,Movie 1644,"Drama, Romance",1997-03-13,6.4,736889,657.2
1645,Movie 1645,Sci-Fi,2000-01-21,6.4,1405102,1596.5
1646,Movie 1646,"Animation, Romance, Thriller",2008-05-27,6.4,2005755,503.3
1647,Movie 1647,"Thriller, Sci-Fi, Action",2004-05-04,8.2,1886398,1775.7
1648,Movie 1648,"Animation, Sci-Fi, Drama",2013-02-03,9.5,1620642,761.8
1649,Movie 1649,"Animation, Adventure, Romance",1983-11-04,9.0,1275258,2534.9
1650,Movie 1650,"Sci-Fi, Family, Thriller",2012-06-14,8.3,1153814,2950.1
1651,Movie 1651,Action,1986-12-26,7.7,2176080,703.1
1652,Movie 1652,"Sci-Fi, Drama",2011-09-20,8.9,1676313,1839.6
1653,Movie 1653,"Adventure, Action, Sci-Fi",1986-10-27,8.8,513460,1748.1
1654,Movie 1654,Romance,2003-10-22,8.5,1869280,2455.1
1655,Movie 1655,"Action, Thriller, Animation",2008-08-19,9.0,256347,2823.6
1656,Movie 1656,"Adventure, Action, Drama",2016-03-01,8.2,1479767,341.5
1657,Movie 1657,"Action, Animation",1996-06-27,8.4,1577982,2922.1
1658,Movie 1658,Sci-Fi,2008-01-11,7.6,1203830,2317.4
1659,Movie 1659,Romance,2015-09-21,7.1,1783261,2272.3
1660,Movie 1660,Animation,1985-06-12,8.2,1054501,983.8
1661,Movie 1661,"Drama, Family",2020-07-11,8.2,880946,2281.9
1662,Movie 1662,Sci-Fi,2011-06-11,8.8,1616086,2276.6
1663,Movie 1663,Thriller,1981-02-07,8.0,2222818,2115.7
1664,Movie 1664,"Sci-Fi, Comedy, Romance",2019-12-03,6.7,479761,2149.4
1665,Movie 1665,"Adventure, Sci-Fi, Drama",2001-09-12,7.4,1715814,355.7
1666,Movie 1666,"Sci-Fi, Drama, Comedy",1994-08-27,6.1,2398424,507.3
1667,Movie 1667,"Action, Animation",1994-12-08,6.9,1047210,1349.0
1668,Movie 1668,Comedy,1980-05-08,9.4,2126995,2521.9
1669,Movie 1669,"Family, Romance",2006-03-28,7.8,1776114,1900.4
1670,Movie 1670,"Sci-Fi, Thriller",1996-07-12,7.3,1084427,994.5
1671,Movie 1671,"Drama, Comedy",2000-12-08,8.8,640078,335.0
1672,Movie 1672,"Animation, Thriller, Action",2018-04-24,7.2,2423949,2472.2
1673,Movie 1673,Animation,1997-10-27,6.2,1936563,1516.5
1674,Movie 1674,"Drama, Comedy",1981-09-15,8.0,341364,2692.7
1675,Movie 1675,"Comedy, Drama",2023-06-03,9.3,1258006,1730.8
1676,Movie 1676,"Action, Animation, Romance",1988-07-07,8.3,1399501,1638.3
1677,Movie 1677,"Sci-Fi, Thriller, Drama",2016-09-14,6.5,2363299,2941.5
1678,Movie 1678,"Thriller, Action, Sci-Fi",1983-12-25,7.3,601988,2335.1
1679,Movie 1679,Drama,2013-07-24,6.6,916291,784.0
1680,Movie 1680,"Comedy, Family, Action",2021-08-24,6.4,473736,327.8
1681,Movie 1681,"Adventure, Family",2004-12-16,6.5,1539885,589.8
1682,Movie 1682,"Thriller, Comedy",2007-05-16,6.3,1192639,1234.2
1683,Movie 1683,Thriller,2021-11-03,7.2,494381,1595.4
1684,Movie 1684,Action,2015-01-22,7.3,806795,55.1
1685,Movie 1685,"Action, Family, Comedy",2004-05-01,8.8,2482694,1711.9
1686,Movie 1686,Comedy,1992-11-20,7.7,2344850,694.2
1687,Movie 1687,"Drama, Comedy",2018-06-19,6.6,1948419,2133.8
1688,Movie 1688,Family,1989-08-01,8.2,2354815,2670.3
1689,Movie 1689,Sci-Fi,1998-02-12,8.4,2274699,543.8
1690,Movie 1690,Animation,1992-10-05,9.5,1515144,2816.6
1691,Movie 1691,"Family, Adventure, Animation",2008-02-22,7.9,1519117,776.4
1692,Movie 1692,Romance,2011-04-26,7.4,1602908,222.9
1693,Movie 1693,"Drama, Family",2022-11-11,9.2,2461379,1746.5
1694,Movie 1694,"Family, Adventure, Animation",2014-11-07,7.0,668226,1371.3
1695,Movie 1695,Sci-Fi,2020-07-13,7.5,445564,1496.9
1696,Movie 1696,"Drama, Thriller",2015-08-20,7.4,2187146,2977.2
1697,Movie 1697,"Action, Family",1992-02-10,9.1,2496100,1651.2
1698,Movie 1698,"Thriller, Action, Sci-Fi",1981-01-10,7.3,1575411,2894.4
1699,Movie 1699,Adventure,2012-09-28,6.6,1655348,2059.3
1700,Movie 1700,Romance,1986-08-06,9.1,1443479,265.2
1701,Movie 1701,Animation,1993-10-21,8.1,289724,2770.2
1702,Movie 1702,Drama,1998-01-08,8.3,1487268,2954.0
1703,Movie 1703,"Romance, Thriller",2005-01-05,6.5,1132525,1884.2
1704,Movie 1704,"Adventure, Sci-Fi",1993-11-24,9.2,1816323,2086.3
1705,Movie 1705,"Adventure, Family",1997-04-27,8.7,1162943,1820.4
1706,Movie 1706,"Adventure, Action, Thriller",2008-03-22,8.4,395800,1930.9
1707,Movie 1707,Comedy,2011-02-06,7.9,801986,2833.3
1708,Movie 1708,"Adventure, Sci-Fi",2014-05-10,9.0,1196807,370.1
1709,Movie 1709,Adventure,1992-02-18,9.0,942166,425.0
1710,Movie 1710,Animation,2010-02-04,6.8,1727657,594.2
1711,Movie 1711,"Drama, Romance, Animation",2019-06-15,8.6,1953982,1811.2
1712,Movie 1712,Family,1992-04-24,7.1,2485725,91.9
1713,Movie 1713,Thriller,1996-03-12,7.6,336676,1204.4
1714,Movie 1714,Sci-Fi,2012-02-08,6.6,915117,1040.9
1715,Movie 1715,"Animation, Action, Adventure",2008-02-27,6.9,2316927,899.0
1716,Movie 1716,Comedy,2015-06-02,6.4,373180,1259.3
1717,Movie 1717,"Action, Comedy, Thriller",2000-06-02,6.5,535337,2068.7
1718,Movie 1718,Adventure,1980-10-02,8.8,2477980,402.9
1719,Movie 1719,Action,2016-09-03,6.1,2098284,2814.8
1720,Movie 1720,"Adventure, Sci-Fi, Thriller",2019-07-15,9.2,1096856,2064.5
1721,Movie 1721,"Sci-Fi, Thriller, Animation",2009-08-05,7.6,1610516,710.3
1722,Movie 1722,"Comedy, Adventure",1996-03-12,8.6,1910834,2426.1
1723,Movie 1723,Action,2009-07-23,9.1,1052046,2963.1
1724,Movie 1724,Thriller,1993-07-14,9.1,2031818,2213.7
1725,Movie 1725,"Adventure, Animation",2003-06-11,8.3,658323,2183.8
1726,Movie 1726,Romance,1993-12-07,8.0,1624272,2706.0
1727,Movie 1727,"Adventure, Thriller, Animation",1999-04-13,6.5,555711,1651.3
1728,Movie 1728,"Sci-Fi, Adventure",1983-04-07,7.2,757328,1996.0
1729,Movie 1729,"Adventure, Comedy, Romance",1981-12-07,7.4,822849,856.3
1730,Movie 1730,"Comedy, Adventure, Sci-Fi",1992-03-14,7.1,1130534,2610.7
1731,Movie 1731,Animation,2000-10-25,8.1,248065,2044.8
1732,Movie 1732,Drama,1981-01-28,9.0,1490447,2565.2
1733,Movie 1733,"Thriller, Romance",1989-04-10,8.9,1622280,1888.5
1734,Movie 1734,"Animation, Family",2001-12-06,7.0,525719,2416.9
1735,Movie 1735,Comedy,1990-07-04,7.9,1818322,516.9
1736,Movie 1736,"Animation, Sci-Fi, Thriller",1995-02-22,9.3,1966062,336.4
1737,Movie 1737,Comedy,2004-08-13,7.7,183693,1779.2
1738,Movie 1738,"Animation, Comedy",2008-01-16,9.3,2477260,1064.3
1739,Movie 1739,"Drama, Thriller",1984-03-05,8.2,1750944,2754.5
1740,Movie 1740,Romance,2020-06-10,8.5,448432,1096.4
1741,Movie 1741,"Action, Adventure",1990-06-28,6.9,2253451,876.7
1742,Movie 1742,"Action, Animation, Comedy",1990-01-21,6.8,1386125,826.2
1743,Movie 1743,"Thriller, Action",1997-12-25,8.3,436568,1032.1
1744,Movie 1744,Comedy,2019-01-24,8.0,1369659,1173.0
1745,Movie 1745,"Adventure, Family",1982-12-22,6.9,1673459,1040.1
1746,Movie 1746,"Adventure, Family, Thriller",2001-03-12,8.5,2416860,619.1
1747,Movie 1747,"Sci-Fi, Drama",2008-11-03,8.8,1436363,2591.4
1748,Movie 1748,Action,1988-02-08,6.3,1666104,241.6
1749,Movie 1749,"Romance, Drama, Adventure",1984-01-24,6.0,1530823,2617.0
1750,Movie 1750,"Drama, Comedy, Sci-Fi",2020-08-21,9.1,543894,1857.1
1751,Movie 1751,Comedy,1992-12-03,6.6,484139,61.3
1752,Movie 1752,"Romance, Family, Action",1985-07-11,8.2,907984,1454.3
1753,Movie 1753,Animation,2018-12-06,7.6,356969,1355.4
1754,Movie 1754,"Action, Drama, Animation",1992-05-05,9.1,894172,2114.9
1755,Movie 1755,"Drama, Romance, Family",2000-04-06,7.4,1344531,1824.6
1756,Movie 1756,"Sci-Fi, Romance, Animation",1996-06-24,6.8,129289,1981.8
1757,Movie 1757,"Sci-Fi, Family, Adventure",1990-02-02,6.2,1543776,2712.9
1758,Movie 1758,Adventure,1985-11-25,9.1,1970374,85.4
1759,Movie 1759,"Drama, Thriller, Sci-Fi",2003-12-22,8.1,376315,1729.1
1760,Movie 1760,"Thriller, Animation, Comedy",2010-06-16,7.1,2151381,974.8
1761,Movie 1761,"Romance, Family, Sci-Fi",1990-01-23,7.2,2050119,2645.9
1762,Movie 1762,"Adventure, Animation",2009-08-05,6.5,1717173,1287.8
1763,Movie 1763,Comedy,2000-07-28,8.2,1775281,1128.8
1764,Movie 1764,"Comedy, Family",2017-03-07,6.3,1741196,1443.3
1765,Movie 1765,"Thriller, Romance",1981-08-13,6.6,2404051,869.1
1766,Movie 1766,Animation,2018-12-16,7.5,770336,1487.7
1767,Movie 1767,"Action, Thriller, Family",1984-06-23,7.7,1313503,467.4
1768,Movie 1768,"Animation, Romance, Family",2011-01-10,8.2,1520109,1909.9
1769,Movie 1769,"Adventure, Drama, Sci-Fi",1988-09-10,7.2,1665963,2431.0
1770,Movie 1770,Thriller,2016-08-03,6.1,1651928,1280.2
1771,Movie 1771,Thriller,1994-06-21,9.2,2097275,2371.1
1772,Movie 1772,"Thriller, Family, Animation",1992-03-11,8.7,1060188,2138.9
1773,Movie 1773,"Romance, Family, Animation",2016-08-01,7.1,500902,1183.2
1774,Movie 1774,Thriller,1985-09-16,7.6,1215715,247.4
1775,Movie 1775,"Romance, Sci-Fi",1989-06-28,8.7,2087038,777.4
1776,Movie 1776,"Action, Thriller, Comedy",2019-08-18,6.5,1244028,2872.2
1777,Movie 1777,"Thriller, Romance",2021-04-20,8.1,1339918,2213.6
1778,Movie 1778,"Romance, Sci-Fi, Drama",2004-07-23,8.9,145776,929.6
1779,Movie 1779,Comedy,1998-01-01,8.3,1867577,282.2
1780,Movie 1780,"Comedy, Animation",2020-07-18,6.5,1962855,2287.5
1781,Movie 1781,Sci-Fi,2009-05-07,8.5,2001418,890.1
1782,Movie 1782,"Comedy, Thriller, Action",1987-01-28,7.1,2101108,1138.0
1783,Movie 1783,"Adventure, Action",2020-07-21,7.1,846579,1013.5
1784,Movie 1784,Sci-Fi,2000-10-25,8.0,2246260,214.8
1785,Movie 1785,"Comedy, Animation, Action",1984-03-05,6.4,785272,2823.4
1786,Movie 1786,Drama,2003-06-11,6.3,1541050,2265.0
1787,Movie 1787,"Adventure, Action",2013-07-21,8.8,750050,1666.9
1788,Movie 1788,Romance,2008-03-04,8.7,1193684,720.8
1789,Movie 1789,Family,1981-01-21,9.0,1045898,1462.1
1790,Movie 1790,Romance,1994-03-28,6.5,1439908,1002.7
1791,Movie 1791,"Adventure, Action, Sci-Fi",1998-08-01,8.3,1840379,1672.6
1792,Movie 1792,Romance,2017-01-07,6.8,2161353,71.1
1793,Movie 1793,"Drama, Thriller, Sci-Fi",1990-07-07,6.5,130827,2749.8
1794,Movie 1794,"Sci-Fi, Family, Animation",2003-09-13,6.6,945512,2274.8
1795,Movie 1795,"Thriller, Romance",2000-05-13,6.4,1296977,1382.4
1796,Movie 1796,"Family, Adventure",1993-03-04,6.1,547656,2241.3
1797,Movie 1797,Romance,2016-12-24,7.0,999017,2665.6
1798,Movie 1798,"Thriller, Animation",1983-11-21,6.8,1158359,689.6
1799,Movie 1799,Sci-Fi,1980-04-27,6.6,1500612,658.7
1800,Movie 1800,"Adventure, Thriller, Romance",2005-10-25,6.6,2162264,1466.5
1801,Movie 1801,"Sci-Fi, Romance, Action",2019-02-01,9.0,309832,2578.6
1802,Movie 1802,"Action, Sci-Fi",2008-07-24,8.0,768937,336.8
1803,Movie 1803,"Romance, Family",2007-12-12,6.3,1851067,1978.2
1804,Movie 1804,"Action, Drama",1999-03-09,7.6,958431,405.0
1805,Movie 1805,"Action, Animation, Drama",1980-02-03,8.5,2009434,2615.9
1806,Movie 1806,"Family, Sci-Fi, Comedy",1981-12-19,7.7,742965,685.7
1807,Movie 1807,"Adventure, Action",1982-08-14,8.9,1829832,566.3
1808,Movie 1808,Action,2022-02-25,9.1,1280984,2170.7
1809,Movie 1809,Sci-Fi,1981-11-09,9.4,888821,742.7
1810,Movie 1810,"Action, Family",2016-07-18,9.3,2149033,2386.3
1811,Movie 1811,"Action, Sci-Fi, Comedy",1985-10-12,7.6,2081704,1656.5
1812,Movie 1812,"Thriller, Comedy",2000-12-21,7.2,829652,1761.6
1813,Movie 1813,"Animation, Thriller",1998-03-27,8.4,2174128,2043.3
1814,Movie 1814,"Thriller, Adventure",1985-10-09,9.1,1495881,2777.9
1815,Movie 1815,"Animation, Family, Adventure",2014-11-06,9.1,1540549,1543.7
1816,Movie 1816,"Comedy, Thriller, Sci-Fi",2020-12-06,9.0,685194,2932.8
1817,Movie 1817,Adventure,1985-07-04,9.5,2381687,173.8
1818,Movie 1818,Action,1996-09-22,9.3,1051194,2067.8
1819,Movie 1819,"Animation, Drama",2000-12-27,8.8,2400368,2813.9
1820,Movie 1820,"Adventure, Romance, Sci-Fi",2002-12-14,8.4,546385,716.2
1821,Movie 1821,"Animation, Comedy, Adventure",1992-12-01,9.1,2216072,2409.8
1822,Movie 1822,"Comedy, Drama",1999-04-25,7.4,977633,1648.8
1823,Movie 1823,Romance,1981-01-01,7.0,968587,597.9
1824,Movie 1824,"Drama, Family, Comedy",2008-02-14,9.3,1790307,81.2
1825,Movie 1825,"Sci-Fi, Thriller, Romance",2003-04-10,7.5,2106720,1923.9
