order_id,product,quantity,price,total_sales,order_date,customer_id,region
ORD1343,Smartwatch,3,200,600,2024-08-06 12:31:38.771821,CUST281,South
ORD1344,Monitor,4,1500,6000,2024-07-15 12:31:38.771823,CUST296,West
ORD1345,Smartphone,2,1500,3000,2024-11-07 12:31:38.771826,CUST67,East
ORD1346,Smartphone,4,1500,6000,2024-05-10 12:31:38.771829,CUST290,West
ORD1347,Tablet,1,1500,1500,2024-11-27 12:31:38.771831,CUST249,East
ORD1348,Smartwatch,2,700,1400,2024-10-24 12:31:38.771835,CUST176,East
ORD1349,Smartphone,1,1000,1000,2024-09-11 12:31:38.771838,CUST25,West
ORD1350,Smartwatch,1,700,700,2024-01-24 12:31:38.771841,CUST24,East
ORD1351,Monitor,4,1000,4000,2024-01-25 12:31:38.771842,CUST51,West
ORD1352,Smartphone,2,1000,2000,2024-06-15 12:31:38.771844,CUST236,South
ORD1353,Smartwatch,4,700,2800,2024-03-25 12:31:38.771846,CUST9,North
ORD1354,Laptop,3,500,1500,2024-07-01 12:31:38.771848,CUST64,East
ORD1355,Smartwatch,2,700,1400,2024-11-19 12:31:38.771849,CUST81,North
ORD1356,Laptop,3,700,2100,2024-06-16 12:31:38.771851,CUST226,South
ORD1357,Laptop,3,200,600,2024-12-28 12:31:38.771852,CUST234,North
ORD1358,Smartphone,1,200,200,2024-08-22 12:31:38.771854,CUST1,East
ORD1359,Monitor,2,1500,3000,2024-04-05 12:31:38.771855,CUST220,East
ORD1360,Headphones,4,1500,6000,2024-11-02 12:31:38.771857,CUST104,North
ORD1361,Headphones,2,500,1000,2024-05-17 12:31:38.771859,CUST68,West
ORD1362,Headphones,2,500,1000,2024-06-30 12:31:38.771860,CUST155,East
ORD1363,Smartphone,3,700,2100,2024-01-26 12:31:38.771862,CUST82,North
ORD1364,Tablet,4,200,800,2024-01-26 12:31:38.771863,CUST141,South
ORD1365,Laptop,2,1000,2000,2024-08-23 12:31:38.771865,CUST48,West
ORD1366,Smartwatch,1,1500,1500,2024-03-11 12:31:38.771867,CUST185,North
ORD1367,Tablet,1,500,500,2024-06-23 12:31:38.771868,CUST129,North
ORD1368,Tablet,2,500,1000,2024-02-13 12:31:38.771870,CUST43,West
ORD1369,Laptop,4,1500,6000,2024-06-28 12:31:38.771871,CUST191,North
ORD1370,Smartwatch,1,1000,1000,2024-11-10 12:31:38.771873,CUST85,South
ORD1371,Tablet,2,500,1000,2024-01-25 12:31:38.771874,CUST27,East
ORD1372,Laptop,4,1500,6000,2024-09-07 12:31:38.771876,CUST203,East
ORD1373,Smartphone,1,1000,1000,2024-05-08 12:31:38.771878,CUST157,North
ORD1374,Laptop,2,1000,2000,2024-12-23 12:31:38.771879,CUST120,East
ORD1375,Smartphone,3,200,600,2024-02-22 12:31:38.771881,CUST220,West
ORD1376,Smartwatch,3,1000,3000,2024-03-23 12:31:38.771882,CUST47,North
ORD1377,Laptop,4,500,2000,2024-07-21 12:31:38.771884,CUST49,East
ORD1378,Smartphone,1,1500,1500,2024-02-27 12:31:38.771885,CUST1,East
ORD1379,Smartphone,3,1500,4500,2024-09-13 12:31:38.771887,CUST110,North
ORD1380,Headphones,1,700,700,2024-02-08 12:31:38.771889,CUST245,South
ORD1381,Laptop,1,1000,1000,2024-12-03 12:31:38.771890,CUST40,East
ORD1382,Monitor,3,1000,3000,2024-02-14 12:31:38.771892,CUST68,South
ORD1383,Smartwatch,3,200,600,2024-05-12 12:31:38.771893,CUST116,South
ORD1384,Smartwatch,4,200,800,2024-01-12 12:31:38.771895,CUST266,North
ORD1385,Smartphone,4,200,800,2024-08-03 12:31:38.771897,CUST228,North
ORD1386,Smartwatch,3,1500,4500,2024-02-07 12:31:38.771898,CUST5,North
ORD1387,Smartwatch,3,500,1500,2024-06-09 12:31:38.771900,CUST5,West
ORD1388,Tablet,3,700,2100,2024-11-06 12:31:38.771901,CUST176,East
ORD1389,Tablet,2,200,400,2024-10-25 12:31:38.771903,CUST62,North
ORD1390,Smartphone,3,200,600,2024-12-12 12:31:38.771905,CUST217,North
ORD1391,Tablet,2,1500,3000,2024-12-16 12:31:38.771907,CUST68,South
ORD1392,Tablet,4,200,800,2024-08-02 12:31:38.771910,CUST245,East
ORD1393,Smartphone,2,200,400,2024-04-27 12:31:38.771913,CUST37,West
ORD1394,Smartphone,3,1000,3000,2024-11-06 12:31:38.771916,CUST118,West
ORD1395,Monitor,1,1500,1500,2024-11-16 12:31:38.771920,CUST197,East
ORD1396,Tablet,4,1000,4000,2024-09-06 12:31:38.771922,CUST46,West
ORD1397,Smartphone,3,1500,4500,2024-04-04 12:31:38.771924,CUST53,West
ORD1398,Tablet,1,1000,1000,2024-10-27 12:31:38.771926,CUST53,West
ORD1399,Monitor,4,1500,6000,2024-06-20 12:31:38.771927,CUST161,North
ORD1400,Monitor,1,1500,1500,2024-05-17 12:31:38.771928,CUST189,North
ORD1401,Smartwatch,1,1500,1500,2024-06-29 12:31:38.771930,CUST154,East
ORD1402,Headphones,3,500,1500,2024-01-27 12:31:38.771931,CUST71,North
ORD1403,Headphones,4,200,800,2024-01-14 12:31:38.771933,CUST196,West
ORD1404,Tablet,2,1000,2000,2024-04-03 12:31:38.771935,CUST69,South
ORD1405,Smartphone,1,500,500,2024-06-04 12:31:38.771937,CUST74,North
ORD1406,Laptop,1,1500,1500,2024-03-10 12:31:38.771951,CUST36,South
ORD1407,Headphones,2,1500,3000,2024-10-17 12:31:38.771953,CUST272,East
ORD1408,Monitor,1,200,200,2024-06-06 12:31:38.771954,CUST289,North
ORD1409,Smartwatch,1,1500,1500,2024-02-04 12:31:38.771957,CUST5,South
ORD1410,Smartwatch,2,1000,2000,2024-11-15 12:31:38.771958,CUST85,North
ORD1411,Monitor,1,1000,1000,2024-04-29 12:31:38.771960,CUST226,North
ORD1412,Monitor,1,200,200,2024-02-24 12:31:38.771962,CUST180,East
ORD1413,Monitor,1,500,500,2024-06-10 12:31:38.771963,CUST110,South
ORD1414,Laptop,2,200,400,2024-08-14 12:31:38.771965,CUST78,South
ORD1415,Tablet,4,700,2800,2024-12-19 12:31:38.771966,CUST211,North
ORD1416,Smartwatch,1,1500,1500,2024-01-17 12:31:38.771968,CUST227,West
ORD1417,Tablet,1,1000,1000,2024-06-29 12:31:38.771970,CUST112,East
ORD1418,Headphones,3,1500,4500,2024-09-15 12:31:38.771971,CUST45,East
ORD1419,Smartphone,4,700,2800,2024-05-22 12:31:38.771973,CUST52,West
ORD1420,Tablet,2,1000,2000,2024-05-22 12:31:38.771974,CUST72,East
ORD1421,Tablet,2,700,1400,2024-09-06 12:31:38.771976,CUST64,West
ORD1422,Tablet,2,200,400,2024-07-03 12:31:38.771977,CUST197,North
ORD1423,Monitor,3,200,600,2024-11-15 12:31:38.771979,CUST180,South
ORD1424,Smartphone,2,1500,3000,2024-01-19 12:31:38.771980,CUST220,East
ORD1425,Laptop,2,1000,2000,2024-06-30 12:31:38.771982,CUST162,West
ORD1426,Monitor,1,700,700,2024-04-01 12:31:38.771984,CUST72,North
ORD1427,Headphones,3,1500,4500,2024-02-09 12:31:38.771986,CUST127,West
ORD1428,Smartwatch,4,500,2000,2024-07-05 12:31:38.771990,CUST142,South
ORD1429,Headphones,3,200,600,2024-12-04 12:31:38.771992,CUST44,West
ORD1430,Smartphone,2,200,400,2024-06-15 12:31:38.771995,CUST128,East
ORD1431,Smartphone,2,700,1400,2024-08-16 12:31:38.771998,CUST284,East
ORD1432,Smartwatch,2,1000,2000,2024-09-29 12:31:38.772001,CUST146,East
ORD1433,Smartphone,3,200,600,2024-11-03 12:31:38.772003,CUST14,North
ORD1434,Laptop,3,1000,3000,2024-05-17 12:31:38.772005,CUST155,West
ORD1435,Tablet,1,200,200,2024-11-19 12:31:38.772008,CUST106,South
ORD1436,Smartwatch,4,1500,6000,2024-01-31 12:31:38.772011,CUST266,North
ORD1437,Tablet,2,200,400,2024-09-18 12:31:38.772014,CUST261,South
ORD1438,Laptop,2,1000,2000,2024-02-11 12:31:38.772016,CUST97,South
ORD1439,Monitor,2,200,400,2024-02-12 12:31:38.772019,CUST201,North
ORD1440,Smartphone,2,700,1400,2024-03-05 12:31:38.772022,CUST152,South
ORD1441,Smartphone,4,500,2000,2024-12-25 12:31:38.772025,CUST28,West
ORD1442,Tablet,1,700,700,2024-12-10 12:31:38.772028,CUST123,East
ORD1443,Tablet,2,200,400,2024-07-18 12:31:38.772030,CUST254,West
ORD1444,Smartwatch,3,1500,4500,2024-09-02 12:31:38.772033,CUST198,South
ORD1445,Monitor,4,200,800,2024-11-01 12:31:38.772035,CUST58,East
ORD1446,Headphones,1,700,700,2024-03-21 12:31:38.772037,CUST124,South
ORD1447,Laptop,2,700,1400,2024-09-21 12:31:38.772040,CUST256,East
ORD1448,Smartwatch,4,700,2800,2024-11-30 12:31:38.772042,CUST37,West
ORD1449,Laptop,4,700,2800,2024-03-27 12:31:38.772045,CUST271,South
ORD1450,Laptop,4,700,2800,2024-09-20 12:31:38.772047,CUST7,East
ORD1451,Smartphone,1,700,700,2024-03-10 12:31:38.772050,CUST185,North
ORD1452,Smartwatch,1,700,700,2024-09-16 12:31:38.772053,CUST163,East
ORD1453,Smartwatch,4,1500,6000,2024-09-07 12:31:38.772055,CUST68,South
ORD1454,Tablet,4,500,2000,2024-07-20 12:31:38.772058,CUST199,South
ORD1455,Smartphone,4,500,2000,2024-10-21 12:31:38.772061,CUST292,East
ORD1456,Smartphone,3,500,1500,2024-03-05 12:31:38.772063,CUST216,East
ORD1457,Laptop,2,1000,2000,2025-01-03 12:31:38.772066,CUST188,South
ORD1458,Headphones,1,200,200,2024-08-16 12:31:38.772069,CUST280,North
ORD1459,Smartwatch,1,700,700,2024-10-22 12:31:38.772071,CUST89,South
ORD1460,Monitor,3,500,1500,2024-10-30 12:31:38.772074,CUST242,North
ORD1461,Monitor,1,500,500,2024-04-03 12:31:38.772077,CUST38,South
ORD1462,Smartphone,1,500,500,2024-08-29 12:31:38.772079,CUST9,East
ORD1463,Headphones,4,1500,6000,2024-10-07 12:31:38.772082,CUST35,North
ORD1464,Headphones,1,500,500,2024-11-09 12:31:38.772084,CUST8,South
ORD1465,Headphones,2,700,1400,2024-02-01 12:31:38.772087,CUST135,South
ORD1466,Monitor,2,1500,3000,2024-12-22 12:31:38.772090,CUST111,North
ORD1467,Smartphone,4,200,800,2024-10-29 12:31:38.772093,CUST21,West
ORD1468,Laptop,4,1000,4000,2024-12-28 12:31:38.772095,CUST31,North
ORD1469,Smartwatch,1,700,700,2024-07-05 12:31:38.772098,CUST204,East
ORD1470,Smartwatch,2,1500,3000,2024-09-05 12:31:38.772100,CUST260,West
ORD1471,Laptop,3,1500,4500,2024-03-09 12:31:38.772103,CUST147,South
ORD1472,Monitor,3,1000,3000,2024-07-23 12:31:38.772105,CUST257,North
ORD1473,Laptop,2,500,1000,2024-12-27 12:31:38.772108,CUST213,North
ORD1474,Tablet,2,1000,2000,2024-10-07 12:31:38.772111,CUST217,West
ORD1475,Smartwatch,1,200,200,2024-08-22 12:31:38.772113,CUST206,North
ORD1476,Monitor,2,1500,3000,2024-12-09 12:31:38.772116,CUST43,East
ORD1477,Monitor,1,500,500,2024-11-01 12:31:38.772119,CUST275,East
ORD1478,Smartphone,4,500,2000,2024-06-03 12:31:38.772121,CUST276,North
ORD1479,Smartphone,3,700,2100,2024-04-10 12:31:38.772124,CUST79,West
ORD1480,Monitor,4,200,800,2024-11-07 12:31:38.772127,CUST143,West
ORD1481,Laptop,2,700,1400,2024-12-03 12:31:38.772129,CUST43,North
ORD1482,Laptop,2,1500,3000,2024-05-06 12:31:38.772132,CUST159,South
ORD1483,Tablet,2,700,1400,2024-05-20 12:31:38.772134,CUST41,West
ORD1484,Monitor,3,1500,4500,2024-07-03 12:31:38.772137,CUST262,West
ORD1485,Tablet,2,200,400,2024-04-17 12:31:38.772140,CUST105,North
ORD1486,Headphones,4,500,2000,2024-03-07 12:31:38.772142,CUST80,South
ORD1487,Laptop,2,1500,3000,2024-11-10 12:31:38.772147,CUST275,West
ORD1488,Laptop,4,500,2000,2024-05-18 12:31:38.772149,CUST168,North
ORD1489,Tablet,2,1000,2000,2024-04-22 12:31:38.772152,CUST201,South
ORD1490,Smartphone,4,500,2000,2024-09-13 12:31:38.772155,CUST34,West
ORD1491,Tablet,4,500,2000,2024-02-25 12:31:38.772158,CUST159,East
ORD1492,Laptop,1,700,700,2024-12-13 12:31:38.772161,CUST224,West
ORD1493,Monitor,3,500,1500,2024-02-02 12:31:38.772163,CUST123,North
ORD1494,Monitor,4,700,2800,2024-04-13 12:31:38.772167,CUST30,South
ORD1495,Headphones,3,500,1500,2024-08-03 12:31:38.772169,CUST126,East
ORD1496,Smartwatch,4,1000,4000,2024-05-15 12:31:38.772172,CUST45,South
ORD1497,Laptop,3,200,600,2024-02-10 12:31:38.772175,CUST223,West
ORD1498,Smartphone,3,1000,3000,2024-12-20 12:31:38.772178,CUST60,West
ORD1499,Smartwatch,1,700,700,2024-12-04 12:31:38.772180,CUST233,East
ORD1500,Smartphone,2,200,400,2024-05-04 12:31:38.772183,CUST29,South
ORD1501,Headphones,2,700,1400,2024-06-13 12:31:38.772185,CUST159,East
ORD1502,Monitor,4,200,800,2024-05-31 12:31:38.772188,CUST90,West
ORD1503,Headphones,2,700,1400,2024-01-19 12:31:38.772191,CUST62,East
ORD1504,Monitor,4,1500,6000,2024-11-10 12:31:38.772195,CUST7,West
ORD1505,Smartwatch,4,1500,6000,2024-04-28 12:31:38.772198,CUST71,West
ORD1506,Smartwatch,3,200,600,2024-01-06 12:31:38.772201,CUST6,North
ORD1507,Tablet,1,700,700,2024-05-22 12:31:38.772203,CUST84,North
ORD1508,Tablet,1,700,700,2024-11-28 12:31:38.772206,CUST255,West
ORD1509,Smartwatch,2,200,400,2024-11-24 12:31:38.772209,CUST178,West
ORD1510,Tablet,2,700,1400,2024-07-24 12:31:38.772211,CUST268,South
ORD1511,Smartphone,2,500,1000,2024-02-28 12:31:38.772214,CUST265,West
ORD1512,Tablet,4,1000,4000,2024-10-21 12:31:38.772217,CUST133,North
ORD1513,Tablet,3,1500,4500,2024-12-02 12:31:38.772220,CUST86,North
ORD1514,Monitor,2,700,1400,2024-11-01 12:31:38.772223,CUST191,South
ORD1515,Monitor,2,1500,3000,2024-08-17 12:31:38.772225,CUST65,East
ORD1516,Smartwatch,3,200,600,2024-02-20 12:31:38.772228,CUST138,North
ORD1517,Laptop,2,1500,3000,2024-02-15 12:31:38.772231,CUST61,West
ORD1518,Laptop,4,200,800,2024-03-11 12:31:38.772234,CUST16,North
ORD1519,Headphones,1,1500,1500,2024-03-30 12:31:38.772237,CUST172,South
ORD1520,Smartphone,3,200,600,2024-01-06 12:31:38.772240,CUST220,East
ORD1521,Smartphone,4,200,800,2024-07-22 12:31:38.772243,CUST140,West
ORD1522,Headphones,2,1000,2000,2024-06-23 12:31:38.772246,CUST269,West
ORD1523,Headphones,1,200,200,2024-03-05 12:31:38.772249,CUST33,South
ORD1524,Tablet,4,1000,4000,2024-04-08 12:31:38.772253,CUST135,North
ORD1525,Smartwatch,2,500,1000,2024-08-07 12:31:38.772255,CUST296,South
ORD1526,Smartwatch,4,1500,6000,2024-05-17 12:31:38.772258,CUST40,West
ORD1527,Monitor,3,1500,4500,2024-04-21 12:31:38.772261,CUST255,North
ORD1528,Tablet,3,700,2100,2024-03-01 12:31:38.772264,CUST234,East
ORD1529,Monitor,2,1000,2000,2024-05-29 12:31:38.772266,CUST262,South
ORD1530,Smartwatch,4,700,2800,2024-11-15 12:31:38.772269,CUST185,North
ORD1531,Smartwatch,1,1500,1500,2024-01-11 12:31:38.772272,CUST29,East
ORD1532,Headphones,2,200,400,2024-11-07 12:31:38.772275,CUST256,North
ORD1533,Smartwatch,2,1000,2000,2024-02-04 12:31:38.772278,CUST291,North
ORD1534,Smartphone,2,1000,2000,2024-02-06 12:31:38.772281,CUST86,West
ORD1535,Smartwatch,4,1000,4000,2024-03-28 12:31:38.772283,CUST189,North
ORD1536,Tablet,1,200,200,2024-09-16 12:31:38.772286,CUST81,East
ORD1537,Monitor,1,500,500,2024-05-29 12:31:38.772289,CUST131,South
ORD1538,Smartphone,3,500,1500,2024-05-18 12:31:38.772302,CUST53,West
ORD1539,Smartwatch,2,1500,3000,2024-09-10 12:31:38.772305,CUST294,East
ORD1540,Monitor,3,1500,4500,2024-06-07 12:31:38.772307,CUST60,North
ORD1541,Smartphone,1,1500,1500,2024-07-15 12:31:38.772310,CUST117,West
ORD1542,Headphones,2,500,1000,2024-05-17 12:31:38.772313,CUST261,East
ORD1543,Smartphone,4,200,800,2024-06-14 12:31:38.772316,CUST2,North
ORD1544,Smartwatch,3,1500,4500,2024-06-06 12:31:38.772319,CUST23,East
ORD1545,Smartwatch,3,700,2100,2024-11-17 12:31:38.772321,CUST7,North
ORD1546,Smartphone,3,500,1500,2024-07-28 12:31:38.772324,CUST126,North
ORD1547,Monitor,4,1000,4000,2024-05-31 12:31:38.772327,CUST24,North
ORD1548,Laptop,3,700,2100,2024-07-28 12:31:38.772329,CUST242,South
ORD1549,Monitor,4,1500,6000,2024-01-30 12:31:38.772332,CUST187,East
ORD1550,Headphones,3,700,2100,2024-08-27 12:31:38.772335,CUST197,West
ORD1551,Laptop,3,700,2100,2024-06-27 12:31:38.772338,CUST77,East
ORD1552,Tablet,4,200,800,2024-10-18 12:31:38.772341,CUST92,South
ORD1553,Tablet,2,1500,3000,2024-01-19 12:31:38.772344,CUST19,South
ORD1554,Headphones,1,1500,1500,2024-05-07 12:31:38.772348,CUST284,North
ORD1555,Headphones,3,1000,3000,2024-12-01 12:31:38.772351,CUST215,West
ORD1556,Tablet,3,1000,3000,2024-11-19 12:31:38.772354,CUST115,East
ORD1557,Laptop,4,1000,4000,2024-11-22 12:31:38.772356,CUST165,North
ORD1558,Headphones,3,500,1500,2024-11-18 12:31:38.772359,CUST128,North
ORD1559,Smartphone,4,700,2800,2024-05-28 12:31:38.772362,CUST214,North
ORD1560,Headphones,4,700,2800,2024-11-16 12:31:38.772365,CUST164,East
ORD1561,Headphones,4,1000,4000,2024-06-28 12:31:38.772367,CUST139,North
ORD1562,Tablet,4,700,2800,2024-10-30 12:31:38.772370,CUST40,East
ORD1563,Monitor,2,200,400,2024-03-26 12:31:38.772373,CUST293,South
ORD1564,Tablet,2,700,1400,2024-12-05 12:31:38.772375,CUST191,East
ORD1565,Smartwatch,2,1000,2000,2024-03-10 12:31:38.772377,CUST62,West
ORD1566,Smartphone,3,200,600,2024-03-23 12:31:38.772379,CUST258,East
ORD1567,Laptop,3,500,1500,2024-03-23 12:31:38.772381,CUST27,South
ORD1568,Laptop,1,1000,1000,2024-07-20 12:31:38.772382,CUST92,East
ORD1569,Headphones,2,1000,2000,2024-01-27 12:31:38.772384,CUST115,North
ORD1570,Monitor,3,1000,3000,2024-11-03 12:31:38.772385,CUST265,West
ORD1571,Headphones,3,200,600,2024-06-08 12:31:38.772387,CUST24,South
ORD1572,Smartwatch,1,700,700,2024-07-07 12:31:38.772388,CUST206,West
ORD1573,Headphones,4,1500,6000,2024-01-30 12:31:38.772390,CUST36,West
ORD1574,Headphones,2,1500,3000,2024-06-02 12:31:38.772391,CUST239,North
ORD1575,Tablet,3,700,2100,2024-12-09 12:31:38.772393,CUST145,East
ORD1576,Monitor,4,1000,4000,2024-08-10 12:31:38.772395,CUST160,West
ORD1577,Tablet,3,700,2100,2024-03-03 12:31:38.772396,CUST168,South
ORD1578,Tablet,3,200,600,2024-07-29 12:31:38.772398,CUST45,West
ORD1579,Headphones,3,1000,3000,2024-07-08 12:31:38.772400,CUST284,South
ORD1580,Tablet,3,1500,4500,2024-11-12 12:31:38.772401,CUST234,West
ORD1581,Smartphone,1,1500,1500,2024-03-15 12:31:38.772402,CUST5,North
ORD1582,Tablet,4,200,800,2024-04-20 12:31:38.772404,CUST189,North
ORD1583,Smartwatch,4,500,2000,2024-09-18 12:31:38.772406,CUST103,North
ORD1584,Smartwatch,1,1500,1500,2024-10-17 12:31:38.772407,CUST150,South
ORD1585,Smartwatch,4,500,2000,2024-02-03 12:31:38.772409,CUST289,South
ORD1586,Monitor,4,700,2800,2024-05-03 12:31:38.772411,CUST156,North
ORD1587,Laptop,1,1500,1500,2024-09-12 12:31:38.772413,CUST125,West
ORD1588,Headphones,4,500,2000,2024-11-10 12:31:38.772414,CUST238,North
ORD1589,Smartwatch,3,1500,4500,2024-07-09 12:31:38.772416,CUST189,South
ORD1590,Headphones,4,700,2800,2024-03-26 12:31:38.772417,CUST253,West
ORD1591,Headphones,2,1500,3000,2024-06-30 12:31:38.772419,CUST101,North
ORD1592,Headphones,3,1500,4500,2024-11-07 12:31:38.772420,CUST280,West
ORD1593,Monitor,1,500,500,2024-08-15 12:31:38.772423,CUST126,North
ORD1594,Headphones,2,700,1400,2024-03-17 12:31:38.772424,CUST78,West
ORD1595,Smartphone,1,1500,1500,2024-09-11 12:31:38.772426,CUST4,North
ORD1596,Headphones,2,1000,2000,2024-05-30 12:31:38.772427,CUST210,South
ORD1597,Monitor,4,500,2000,2024-03-23 12:31:38.772429,CUST13,South
ORD1598,Smartphone,4,1000,4000,2024-02-21 12:31:38.772431,CUST120,South
ORD1599,Tablet,4,1500,6000,2024-02-25 12:31:38.772433,CUST278,East
ORD1600,Tablet,3,200,600,2024-01-25 12:31:38.772435,CUST178,West
ORD1601,Laptop,1,1500,1500,2024-02-10 12:31:38.772436,CUST5,East
ORD1602,Smartphone,1,1500,1500,2024-03-25 12:31:38.772438,CUST172,North
ORD1603,Tablet,2,500,1000,2024-12-22 12:31:38.772440,CUST1,West
ORD1604,Monitor,4,700,2800,2024-02-28 12:31:38.772442,CUST193,South
ORD1605,Tablet,2,1000,2000,2024-02-03 12:31:38.772443,CUST158,North
ORD1606,Laptop,1,1500,1500,2024-01-15 12:31:38.772445,CUST54,East
ORD1607,Smartwatch,4,1000,4000,2024-08-21 12:31:38.772447,CUST106,East
ORD1608,Laptop,2,1000,2000,2024-12-21 12:31:38.772448,CUST272,North
ORD1609,Laptop,4,1500,6000,2024-10-04 12:31:38.772450,CUST122,South
ORD1610,Headphones,2,1500,3000,2024-08-18 12:31:38.772451,CUST215,West
ORD1611,Monitor,2,500,1000,2024-01-11 12:31:38.772453,CUST252,South
ORD1612,Monitor,2,1000,2000,2024-07-30 12:31:38.772454,CUST31,East
ORD1613,Laptop,4,200,800,2024-07-15 12:31:38.772456,CUST73,East
ORD1614,Smartphone,4,700,2800,2024-07-09 12:31:38.772458,CUST144,South
ORD1615,Smartwatch,2,700,1400,2025-01-01 12:31:38.772459,CUST48,West
ORD1616,Monitor,3,700,2100,2024-10-04 12:31:38.772461,CUST23,South
ORD1617,Tablet,3,1000,3000,2024-10-23 12:31:38.772462,CUST119,North
ORD1618,Tablet,2,1500,3000,2024-03-21 12:31:38.772464,CUST267,North
ORD1619,Headphones,1,200,200,2024-02-03 12:31:38.772465,CUST212,East
ORD1620,Monitor,3,500,1500,2024-06-13 12:31:38.772467,CUST191,East
ORD1621,Smartphone,1,1000,1000,2024-11-30 12:31:38.772469,CUST235,West
ORD1622,Tablet,3,1500,4500,2024-10-24 12:31:38.772470,CUST44,South
ORD1623,Monitor,1,500,500,2024-02-15 12:31:38.772472,CUST298,East
ORD1624,Smartwatch,1,1000,1000,2024-12-20 12:31:38.772473,CUST49,South
ORD1625,Smartphone,1,1000,1000,2024-11-19 12:31:38.772493,CUST259,North
ORD1626,Laptop,3,700,2100,2024-04-08 12:31:38.772495,CUST69,West
ORD1627,Tablet,2,700,1400,2024-09-16 12:31:38.772497,CUST202,West
ORD1628,Laptop,1,700,700,2024-06-26 12:31:38.772498,CUST39,West
ORD1629,Smartphone,1,1500,1500,2024-06-04 12:31:38.772500,CUST291,East
ORD1630,Monitor,4,1500,6000,2024-05-17 12:31:38.772502,CUST32,West
ORD1631,Monitor,1,700,700,2024-07-14 12:31:38.772503,CUST223,East
ORD1632,Laptop,4,1500,6000,2024-10-16 12:31:38.772505,CUST67,South
ORD1633,Smartphone,1,200,200,2024-06-29 12:31:38.772506,CUST122,East
ORD1634,Headphones,2,500,1000,2024-07-29 12:31:38.772508,CUST150,South
ORD1635,Smartphone,2,500,1000,2024-07-22 12:31:38.772509,CUST134,South
ORD1636,Monitor,4,500,2000,2024-03-20 12:31:38.772511,CUST162,South
ORD1637,Monitor,3,500,1500,2024-03-05 12:31:38.772513,CUST202,West
ORD1638,Smartphone,4,1500,6000,2024-11-22 12:31:38.772514,CUST168,West
ORD1639,Headphones,2,200,400,2024-12-09 12:31:38.772516,CUST163,North
ORD1640,Laptop,1,1500,1500,2024-10-17 12:31:38.772517,CUST232,East
ORD1641,Monitor,4,500,2000,2024-10-16 12:31:38.772519,CUST140,South
ORD1642,Smartwatch,4,500,2000,2024-02-23 12:31:38.772520,CUST120,North
ORD1643,Smartwatch,1,500,500,2024-12-10 12:31:38.772522,CUST39,North
ORD1644,Smartphone,1,500,500,2024-01-25 12:31:38.772524,CUST104,East
ORD1645,Monitor,2,1000,2000,2024-11-24 12:31:38.772525,CUST70,West
ORD1646,Headphones,3,700,2100,2024-08-18 12:31:38.772527,CUST300,East
ORD1647,Smartwatch,2,500,1000,2024-05-23 12:31:38.772528,CUST56,South
ORD1648,Laptop,3,700,2100,2024-02-01 12:31:38.772530,CUST80,East
ORD1649,Tablet,3,1500,4500,2024-06-01 12:31:38.772532,CUST55,East
ORD1650,Smartphone,1,1000,1000,2024-05-01 12:31:38.772533,CUST85,East
ORD1651,Smartphone,2,1500,3000,2024-02-29 12:31:38.772535,CUST231,East
ORD1652,Headphones,4,200,800,2024-05-23 12:31:38.772536,CUST239,South
ORD1653,Monitor,3,1000,3000,2024-06-06 12:31:38.772545,CUST161,West
ORD1654,Monitor,3,1000,3000,2024-08-18 12:31:38.772547,CUST209,North
ORD1655,Tablet,2,700,1400,2024-09-16 12:31:38.772549,CUST62,East
ORD1656,Tablet,4,1000,4000,2024-04-17 12:31:38.772550,CUST275,East
ORD1657,Smartphone,2,700,1400,2024-11-07 12:31:38.772552,CUST184,West
ORD1658,Headphones,1,200,200,2024-07-12 12:31:38.772554,CUST107,West
ORD1659,Smartwatch,2,500,1000,2024-05-29 12:31:38.772555,CUST232,North
ORD1660,Tablet,2,500,1000,2024-11-09 12:31:38.772557,CUST158,East
ORD1661,Laptop,2,1000,2000,2024-08-12 12:31:38.772558,CUST238,West
ORD1662,Monitor,3,1000,3000,2024-01-23 12:31:38.772560,CUST136,South
ORD1663,Smartphone,4,700,2800,2024-01-23 12:31:38.772561,CUST62,South
ORD1664,Smartwatch,2,500,1000,2024-03-07 12:31:38.772563,CUST47,South
ORD1665,Smartwatch,4,1500,6000,2024-04-30 12:31:38.772565,CUST81,West
ORD1666,Smartphone,2,1500,3000,2024-04-10 12:31:38.772566,CUST156,East
ORD1667,Smartphone,2,200,400,2024-01-29 12:31:38.772568,CUST21,East
ORD1668,Smartphone,3,200,600,2024-07-31 12:31:38.772569,CUST111,East
ORD1669,Headphones,3,700,2100,2024-12-12 12:31:38.772572,CUST168,East
ORD1670,Smartphone,4,1500,6000,2024-09-14 12:31:38.772574,CUST76,North
ORD1671,Smartwatch,1,500,500,2024-06-16 12:31:38.772577,CUST47,North
ORD1672,Tablet,2,500,1000,2024-03-04 12:31:38.772580,CUST128,North
ORD1673,Smartphone,2,1000,2000,2024-12-07 12:31:38.772583,CUST183,West
ORD1674,Smartphone,4,1000,4000,2025-01-01 12:31:38.772586,CUST203,North
ORD1675,Headphones,2,1500,3000,2024-09-22 12:31:38.772589,CUST263,East
ORD1676,Smartphone,1,500,500,2024-08-03 12:31:38.772591,CUST26,West
